User,Date Created,Number of Likes,Number of Retweets,Source of Tweet,Tweet
Elon Musk,2024-03-23 17:27:05+00:00,41771,6918,,Correct https://t.co/krMPCKLJuM
Elon Musk,2024-03-23 17:25:15+00:00,63873,10461,,"Old Twitter gave special preference to “real” journalists, even when they lied https://t.co/ePIqdMa9mJ"
Elon Musk,2024-03-23 17:24:31+00:00,201769,18079,,https://t.co/Olr73lHTHk
Elon Musk,2024-03-23 12:54:06+00:00,368266,21371,,"Starbase, Texas, rocket factory https://t.co/bfUImi9ZCY"
Elon Musk,2024-03-23 12:50:32+00:00,219792,38297,,Wow https://t.co/fj6UrrM4ui
Elon Musk,2024-03-23 03:32:56+00:00,32610,3578,,Hear about Neuralink from someone who has our Telepathy cybertech implant! https://t.co/q7mkcP3OGz
Elon Musk,2024-03-22 21:28:58+00:00,176663,21488,,"First ever post made just by thinking, using the @Neuralnk Telepathy device! https://t.co/mj8GfiuDcD"
Elon Musk,2024-03-22 16:49:04+00:00,378731,38301,,We all have our demons to fight https://t.co/w4UqzHNsXQ
Elon Musk,2024-03-22 08:39:05+00:00,90846,9425,,True https://t.co/DhDL37p0fH
Elon Musk,2024-03-22 06:19:51+00:00,22862,2694,,This feature is great https://t.co/c7lW9BJ7mJ
Elon Musk,2024-03-22 05:20:32+00:00,304656,19955,,Some Falcon landing shots https://t.co/yv4FJjHVNq
Elon Musk,2024-03-21 16:47:29+00:00,64286,17985,,Wow https://t.co/gHTe0qrBXL
Elon Musk,2024-03-21 15:46:13+00:00,143661,29936,,They are https://t.co/qRaQurogD3
Elon Musk,2024-03-21 15:09:45+00:00,321214,36182,,"When sending medical advice, ask your doctor, but also ask an experienced nurse. 

Nurses are underrated."
Elon Musk,2024-03-21 14:57:58+00:00,96674,27538,,"Reality has become more bizarre than parody!

Also, employment discrimination is illegal, so they are breaking the law. https://t.co/A7ExFQYTTw"
Elon Musk,2024-03-21 13:58:49+00:00,57970,6973,,"And, although it shouldn’t need to said, I believe in the Constitution and freedom of speech"
Elon Musk,2024-03-21 13:34:22+00:00,259778,52530,,"This is a battle to the death with the anti-civilizational woke mind virus. 

My positions are centrist:
- Secure borders 
- Safe &amp; clean cities
- Don’t bankrupt America with spending
- Racism against any race is wrong
- No sterilization below age of consent 

Is this right-wing? https://t.co/QgRkoem2u4"
Elon Musk,2024-03-21 13:25:32+00:00,41877,5611,,🎯 https://t.co/nBWFu0WDnM
Elon Musk,2024-03-21 13:20:55+00:00,232665,55516,,Google is deeply infected with the woke mind virus https://t.co/sppRD6vIMD
Elon Musk,2024-03-21 13:13:06+00:00,136584,30193,,The New York Times is pure propaganda https://t.co/qb2QPdQinN
Elon Musk,2024-03-20 21:39:50+00:00,187414,28304,,Livestream of @Neuralink demonstrating “Telepathy” – controlling a computer and playing video games just by thinking https://t.co/0kHJdayfYy
Elon Musk,2024-03-19 23:35:41+00:00,687829,57667,,https://t.co/PwikoVKONw
Elon Musk,2024-03-19 23:03:05+00:00,96577,9024,,Dragon is now operational on 2 launchpads! https://t.co/csVEzcULw6
Elon Musk,2024-03-19 22:53:51+00:00,149797,12157,,🍊 is the new 🍋
Elon Musk,2024-03-19 21:33:24+00:00,207455,15829,,".@steveaoki just received his Cybertruck
 https://t.co/bJv7LEqQI3"
Elon Musk,2024-03-19 19:58:40+00:00,24048,2858,,"As always, I say this as an immigrant who is proud to have become a citizen and who supports expanded and expedited *legal* immigration"
Elon Musk,2024-03-19 19:42:37+00:00,224621,53028,,"Crazy that Texas has to do the job of the Biden administration, which filed aggressive legal action to stop the state!

If anyone still doesn’t believe that ushering in illegals is the goal of the Biden administration, this should convince them. https://t.co/HKiJKNufFS"
Elon Musk,2024-03-19 19:32:47+00:00,200306,44285,,"Most reasonable people, because they are reasonable, cannot believe that the goal of the far left is to end America 
 https://t.co/7TchRPGU1l"
Elon Musk,2024-03-19 16:02:23+00:00,24731,3461,,💯 https://t.co/ManLnablUB
Elon Musk,2024-03-19 14:56:18+00:00,47761,14110,,“Political refugee” https://t.co/Poh4hPBWBs
Elon Musk,2024-03-19 13:38:22+00:00,208849,41679,,Troubling https://t.co/1XZtCd7uao
Elon Musk,2024-03-19 13:28:08+00:00,47634,7166,,Misplaced empathy causes great harm https://t.co/OJVHVHTPTd
Elon Musk,2024-03-19 10:18:58+00:00,113111,29113,,An example of why it is so important to preserve freedom of speech https://t.co/xcuZLR1VX5
Elon Musk,2024-03-19 10:11:06+00:00,375152,137727,,"This is actually happening!
 https://t.co/qeNBu3S1mF"
Elon Musk,2024-03-19 09:57:20+00:00,73289,12987,,It is concerning that the legacy press would lie so blatantly https://t.co/tkaIqer7Ah
Elon Musk,2024-03-19 09:26:23+00:00,162316,30348,,https://t.co/3Vj6pcTa4I
Elon Musk,2024-03-19 04:49:50+00:00,96347,19529,,Interesting https://t.co/XCiS3x4Cjy
Elon Musk,2024-03-19 00:07:40+00:00,23807,3474,,Discussion about free speech https://t.co/P24iDg5Fyw
Elon Musk,2024-03-18 23:18:03+00:00,58876,10840,,Hearing news from actual experts or people on the ground is way better than having it be filtered through non-experts (media) or people who weren’t actually there https://t.co/jVpMtbXPlP
Elon Musk,2024-03-18 22:49:09+00:00,31278,4810,,Discussing freedom of speech https://t.co/pZhy4HEKWm
Elon Musk,2024-03-18 22:46:15+00:00,112868,24880,,"With rare exception, almost the entire legacy media industry is a politically far left cheering squad https://t.co/UIjWNdTU1m"
Elon Musk,2024-03-18 22:09:37+00:00,132101,11685,,https://t.co/GJmq3wiJ3Q
Elon Musk,2024-03-18 21:39:02+00:00,36068,4581,,Latest platform user data! https://t.co/2JcVymjkHC
Elon Musk,2024-03-18 20:05:30+00:00,122944,32183,,We have imported the criminal underworlds of 100 different countries https://t.co/hLMRcTh0vK
Elon Musk,2024-03-18 19:27:08+00:00,95944,24813,,And the Biden Administration does nothing https://t.co/qPvqSMBfPg
Elon Musk,2024-03-18 17:28:44+00:00,134504,28499,,This is important https://t.co/nc72zHggAD
Elon Musk,2024-03-18 17:27:02+00:00,88840,19807,,Sounds very biased https://t.co/3ohChnnWl9
Elon Musk,2024-03-18 17:01:48+00:00,197623,61508,,"This article understates the magnitude of the problem – Google interferes to help Democrats thousands of times every election season!

This is to be expected when their censorship (aka “Trust &amp; Safety”) teams are have far left political views. https://t.co/y36yzdzIUQ"
Elon Musk,2024-03-18 05:59:51+00:00,75646,11832,,"Over time the newspapers have been fading away in relevance. 

Not gone, just as writing and mailing paper letters still happens, but no longer the way most people know what’s going on. https://t.co/wddHGdDOqF"
Elon Musk,2024-03-18 02:10:51+00:00,107040,19348,,Metaphor murderers https://t.co/1La2McpKiP
Elon Musk,2024-03-18 00:36:15+00:00,569142,39422,,https://t.co/VaUCMxpbgD
Elon Musk,2024-03-17 21:42:00+00:00,30566,5067,,Please sign up to rate &amp; contribute Community Notes to increase accuracy on 𝕏! https://t.co/wB5zfqxMHG
Elon Musk,2024-03-17 20:23:31+00:00,60555,7848,,"Still work to do, but this platform is already by far the most transparent &amp; truth-seeking (not a high bar tbh) https://t.co/2Y6rKeZsRL"
Elon Musk,2024-03-17 18:32:47+00:00,238396,82832,,Many Americans still have no idea this happened https://t.co/JBDGF85SBN
Elon Musk,2024-03-17 18:22:48+00:00,35034,4480,,Yeah https://t.co/Yebb4UIRwg
Elon Musk,2024-03-17 17:49:27+00:00,125223,25945,,!! https://t.co/xdpbDrjRvp
Elon Musk,2024-03-17 17:47:40+00:00,25322,4269,,How to share a post with people outside this platform https://t.co/OySlkut9BL
Elon Musk,2024-03-17 17:42:05+00:00,292995,24275,,https://t.co/ISL9LJboSF
Elon Musk,2024-03-17 14:04:48+00:00,169271,25597,,Please send links from this platform to your friends who are still being misled by the legacy media!
Elon Musk,2024-03-17 13:59:06+00:00,345504,64317,,"Speech with full context
 https://t.co/7ly7Cf3fEG"
Elon Musk,2024-03-17 12:59:44+00:00,230854,56389,,Legacy media lies https://t.co/3yQHajk5BE
Elon Musk,2024-03-17 12:43:33+00:00,266684,37620,,Easy to tell who is an NPC today https://t.co/8u6IcUrehE
Elon Musk,2024-03-17 06:34:30+00:00,285209,57412,,Interesting https://t.co/SAfThBymVA
Elon Musk,2024-03-17 04:42:08+00:00,28382,3161,,"The algorithm is trying to maximize what is most interesting to you, based on time spent on 𝕏 https://t.co/uNjNqeQ4Hg"
Elon Musk,2024-03-17 03:02:41+00:00,374188,34292,,https://t.co/Z2UtwdHBJS
Elon Musk,2024-03-17 02:55:47+00:00,70414,12460,,"It is important that women know the effects of hormonal birth control, as it is a significant cause of depression and increases suicide risk.

This is not a value statement, just a public service announcement. Other forms of birth control do not have these effects. https://t.co/7pVnongbQI"
Elon Musk,2024-03-17 02:47:42+00:00,177039,35785,,Wow https://t.co/LrduZK33Kw
Elon Musk,2024-03-17 02:36:38+00:00,57057,5167,,"The most entertaining outcome – as if we’re in a soap opera – is the most likely

ERM"
Elon Musk,2024-03-16 06:21:38+00:00,35491,3616,,Tesla Model Y price will rise by $1000 in a few weeks https://t.co/Fu0mmdXUQR
Elon Musk,2024-03-16 06:04:37+00:00,49488,8653,,"As crazy as this sounds, some people still believe the legacy news media! https://t.co/2Jrh8xXT9w"
Elon Musk,2024-03-16 02:02:36+00:00,58973,5929,,"Another day, another 2 Tbps for Starlink https://t.co/5cTcO3Eqks"
Elon Musk,2024-03-16 01:29:29+00:00,55722,4555,,Don “Veruca Salt” 🍋
Elon Musk,2024-03-16 01:21:32+00:00,514471,29713,,Wild that this is a real picture https://t.co/V2LWqTOydY
Elon Musk,2024-03-16 00:40:49+00:00,243867,17110,,https://t.co/6MijOXWHxi
Elon Musk,2024-03-15 23:19:24+00:00,345281,31855,,Tower cam in real-time https://t.co/vc74t9MpkI
Elon Musk,2024-03-15 23:15:56+00:00,300875,20323,,To the stars https://t.co/BjrvXpkcgz
Elon Musk,2024-03-15 22:19:24+00:00,16657,1900,,I say as an immigrant who is proud to have become a citizen and who supports vastly expanded *legal* immigration
Elon Musk,2024-03-15 21:37:32+00:00,234640,15533,,"That is the actual sign at Starbase, Texas https://t.co/0ceCPpxCi9"
Elon Musk,2024-03-15 21:20:27+00:00,208705,16509,,https://t.co/3ey9VH9bYt
Elon Musk,2024-03-15 21:10:51+00:00,170580,34428,,"A friend of mine suggested that I clarify the nature of the danger of woke AI, especially forced diversity. 

If an AI is programmed to push for diversity at all costs, as Google Gemini was, then it will do whatever it can to cause that outcome, potentially even killing people."
Elon Musk,2024-03-15 19:41:14+00:00,108100,21365,,Only a matter of time https://t.co/Bet0OBrEfB
Elon Musk,2024-03-15 18:30:16+00:00,57160,3747,,Has anyone seen Ilya? https://t.co/6Iz3mkHTup
Elon Musk,2024-03-15 17:52:50+00:00,31059,5067,,That is a major concern https://t.co/bIt15wXhI9
Elon Musk,2024-03-15 17:48:32+00:00,149106,12813,,Yesterday was one step closer to life on Mars https://t.co/aEqOoSMsUs
Elon Musk,2024-03-15 17:45:39+00:00,140684,36892,,When will this madness stop? https://t.co/jCRhXNJtcj
Elon Musk,2024-03-15 17:43:38+00:00,60008,9391,,💯 https://t.co/ZSZkWUjMSx
Elon Musk,2024-03-15 17:38:24+00:00,1245043,80397,,https://t.co/YPfV3mlsOZ
Elon Musk,2024-03-15 17:35:13+00:00,37614,4447,,Powerwall keeps your home power on even if the utility is out for many hours https://t.co/fCJRMu9oXH
Elon Musk,2024-03-15 17:14:34+00:00,119542,11282,,"Even though I think Don 🍋 is a pompous fool who spouts nonsense, he is still free to upload his show to 𝕏 and will receive advertising revenue https://t.co/K5LiG3WiI5"
Elon Musk,2024-03-15 17:11:37+00:00,128901,39533,,"Why does the radical far left Biden administration welcome violent illegals into America to prey upon your friends &amp; family?

We are even warned by other countries that it is insane to make America a haven for their convicted criminals! https://t.co/uAQguenaXf"
Elon Musk,2024-03-15 17:06:10+00:00,137214,45275,,The far left US administration is using your tax dollars to fly violent criminals into America https://t.co/u0BlFJVaSP
Elon Musk,2024-03-15 01:50:09+00:00,96963,19597,,This censorship bill if far too broad. It will be abused in the future. https://t.co/PtVnyfLzVZ
Elon Musk,2024-03-14 19:38:51+00:00,146435,13269,,Starship is evolving rapidly https://t.co/iPWUaHZdfx
Elon Musk,2024-03-14 15:47:40+00:00,503448,39215,,Starship will take humanity to Mars https://t.co/BMBNI2mMKF
Elon Musk,2024-03-14 14:46:34+00:00,493235,35888,,Starship will make life multiplanetary https://t.co/Ul7ksiAHBZ
Elon Musk,2024-03-14 14:32:11+00:00,311980,34707,,Watch the super hot plasma field grow as Starship re-enters the atmosphere! https://t.co/to4UOF2Kpd
Elon Musk,2024-03-14 13:43:42+00:00,234017,27618,,"At ~5000 tons, Starship is the largest flying object ever made https://t.co/r5kzjpbD9B"
Elon Musk,2024-03-14 13:41:14+00:00,106001,9388,,Hot-staging https://t.co/DB67I0H5gB
Elon Musk,2024-03-14 13:40:52+00:00,207296,15433,,"Starship reached orbital velocity!

Congratulations @SpaceX team!!"
Elon Musk,2024-03-14 13:22:28+00:00,51968,5544,,About 3 mins before launch T-0 https://t.co/HjDJNsxlNM
Elon Musk,2024-03-14 07:05:28+00:00,213619,21502,,"Starship launch attempt in ~5 hours
 https://t.co/cEBv1EHsQf"
Elon Musk,2024-03-14 06:14:31+00:00,114871,7578,,"And you can also use AirPlay
 https://t.co/QmTOUaEOtY"
Elon Musk,2024-03-14 04:26:03+00:00,110514,17573,,"Video games need to get rid of the woke bs. 

Getting lectured with tedious propaganda is not why people play games! https://t.co/zpAhR42QEs"
Elon Musk,2024-03-14 01:31:06+00:00,82997,8998,,Starship flight 3 maybe tomorrow https://t.co/3mmCQlQXfn
Elon Musk,2024-03-13 14:59:01+00:00,104147,22120,,Woke ideology wants you to die https://t.co/P3d6b3Fg7i
Elon Musk,2024-03-13 14:56:30+00:00,204656,32134,,Free speech is the bedrock of democracy https://t.co/XfJqPgUceC
Elon Musk,2024-03-13 14:51:02+00:00,183051,55961,,Just posting so the public knows how crazy this is https://t.co/2Im7UPYjdm
Elon Musk,2024-03-13 14:41:20+00:00,285366,55730,,"Teach a people to hate themselves and their history and they are defenseless against mind viruses. 

They can be reprogrammed with ease."
Elon Musk,2024-03-13 14:20:14+00:00,127888,38074,,Interesting discussion of how mind viruses are created and amplified https://t.co/OmKb2M5cMN
Elon Musk,2024-03-13 14:17:12+00:00,63576,6145,,"Thanks to the hard work of the Tesla Giga Berlin team and support from the community, the factory is back online! https://t.co/uXdIHdKo9r"
Elon Musk,2024-03-13 13:59:47+00:00,71026,16820,,Good summary of the history of slavery https://t.co/hhZnq9DJhN
Elon Musk,2024-03-13 04:25:35+00:00,204438,29559,,https://t.co/ChoR5FgTG9
Elon Musk,2024-03-13 03:51:23+00:00,281142,44574,,https://t.co/Og6pgbbFZE
Elon Musk,2024-03-13 03:20:30+00:00,227423,29731,,https://t.co/ua0EFESqpB
Elon Musk,2024-03-13 03:08:19+00:00,80101,18322,,He certainly doesn’t seem dangerously crazy https://t.co/biwYbQQrcF
Elon Musk,2024-03-13 02:25:46+00:00,99004,17306,,"AI will probably be smarter than any single human next year. By 2029, AI is probably smarter than all humans combined. https://t.co/RO3g2OCk9x"
Elon Musk,2024-03-13 02:09:20+00:00,19665,2191,,Cool https://t.co/pQ9RNVNbQV
Elon Musk,2024-03-13 01:43:30+00:00,241888,55186,,Madness https://t.co/hV1Xfk9Egv
Elon Musk,2024-03-13 01:05:12+00:00,67395,11700,,Overspending must stop or America will go bankrupt https://t.co/U34EFcsxCW
Elon Musk,2024-03-13 00:29:20+00:00,100218,17240,,"Britain has actually looked at the data, which is why they’re shutting down puberty blockers for kids – they do far more harm than good https://t.co/ZQHW39mgif"
Elon Musk,2024-03-13 00:26:19+00:00,29884,3138,,Model 3 is more affordable than most people realize https://t.co/C4XUTlbuok
Elon Musk,2024-03-12 22:12:00+00:00,163570,24043,,https://t.co/E6qq4WRuIx
Elon Musk,2024-03-12 22:03:34+00:00,20298,2310,,Video on this platform is growing fast https://t.co/nu6X1IcO3K
Elon Musk,2024-03-12 21:58:30+00:00,12570,1512,,Tesla full self-driving v12.3 in action https://t.co/LPkA7Ep95T
Elon Musk,2024-03-12 20:13:41+00:00,13959,1351,,Cool https://t.co/s6ITjIg5Ha
Elon Musk,2024-03-12 20:10:27+00:00,24143,3454,,Wow https://t.co/6aStYQRDHu
Elon Musk,2024-03-12 20:07:53+00:00,78974,7833,,"Flight 3 end of week, pending weather https://t.co/DLGD6Vj7SB"
Elon Musk,2024-03-12 17:05:41+00:00,143632,40485,,Failure to require photo ID to vote obviously makes it impossible to prove voter fraud. That is why the far left refuses to require photo ID to vote. https://t.co/UthplyGifu
Elon Musk,2024-03-12 17:01:42+00:00,266395,47879,,"Puberty blockers aka sterilization drugs will no longer be prescribed to children in Britain, due to potentially severe negative effects 
 https://t.co/koqS21tTjk"
Elon Musk,2024-03-12 16:52:35+00:00,164288,12342,,The new OpenAI logo is really on point https://t.co/CXBqdBer4s
Elon Musk,2024-03-12 16:07:47+00:00,77428,18805,,The legacy media is racist against Asians and Whites https://t.co/HdGpnmE34k
Elon Musk,2024-03-12 16:06:37+00:00,22693,3776,,OpenAI is a lie https://t.co/TEobODhCfq
Elon Musk,2024-03-12 15:53:14+00:00,53115,11856,,"So, yeah, the legacy media is super racist https://t.co/4qDZG0965s"
Elon Musk,2024-03-12 15:43:03+00:00,181123,52835,,"Seems to be hardly any coverage of this mass shooting. 

The legacy media is racist against Asians &amp; Whites, so only prints crime involving those races. https://t.co/PRbgPA1vih"
Elon Musk,2024-03-12 15:37:26+00:00,66652,12420,,Gender reassignment surgery doubles risk of suicide for men https://t.co/7MiuKBCBSI
Elon Musk,2024-03-12 15:00:09+00:00,31820,5857,,And growing rapidly every day https://t.co/mK6GB7o6M7
Elon Musk,2024-03-12 14:56:33+00:00,18146,2395,,"Thank!

And remember to send https://t.co/bOUOek5Cvy links to friends so they aren’t fooled by the legacy media. https://t.co/v8ZM55esRs"
Elon Musk,2024-03-12 14:55:02+00:00,43936,10366,,"The woke mind virus has even infected science journals, who should be particularly ashamed of themselves, given that science is pursuit of the truth https://t.co/iSt7nnQxHH"
Elon Musk,2024-03-12 14:16:48+00:00,46720,11861,,Insane https://t.co/SP69LyJEq5
Elon Musk,2024-03-12 14:09:40+00:00,354580,18154,,https://t.co/EvjUBiP3v5
Elon Musk,2024-03-12 14:05:17+00:00,286339,36146,,https://t.co/0RGOO6lY97
Elon Musk,2024-03-12 13:32:14+00:00,43121,11576,,"In his own words …

Mayorkas was the first ever Homeland Security Secretary to be impeached by the House. https://t.co/VGxqHORLWZ"
Elon Musk,2024-03-12 13:25:25+00:00,55472,10853,,Whoa https://t.co/QMWVZXRICJ
Elon Musk,2024-03-12 13:23:56+00:00,146342,34045,,This is insane https://t.co/6ZLWHgdJKX
Elon Musk,2024-03-12 13:18:54+00:00,99663,31096,,"This law is not just about TikTok, it is about censorship and government control!

If it were just about TikTok, it would only cite “foreign control” as the issue, but it does not. https://t.co/3hpePCE1nS"
Elon Musk,2024-03-12 05:13:03+00:00,52795,6465,,“The Cuomover” https://t.co/t1RZakfWLC
Elon Musk,2024-03-12 02:08:23+00:00,61431,6809,,AI AI AI https://t.co/WDsfOXVVpA
Elon Musk,2024-03-11 21:38:50+00:00,50301,11156,,Cannibal gangs … https://t.co/SI6OLogyrz
Elon Musk,2024-03-11 20:39:26+00:00,54020,13720,,People should be very concerned about the biases being programmed into AI https://t.co/VS4v1JvRt5
Elon Musk,2024-03-11 19:35:31+00:00,62411,9004,,"Exactly. 

Any organization that puts “Trust” in their name cannot trusted, as that is obviously a euphemism for censorship.

We are changing the name of our Trust &amp; Safety group, to simply @Safety. Trust is something that must be earned.

The goal of our Safety team is simply to… https://t.co/32JJ3we5FV https://t.co/vEbcmJApTe"
Elon Musk,2024-03-11 18:02:52+00:00,125285,37240,,"Exactly. Increasing illegals boosts Dem voting power, causing them to recruit even more!

If Dems win President, House &amp; Senate (with enough seats to overcome filibuster), they’ll grant citizenship to all illegals &amp; America will become a permanent one-party deep socialist state. https://t.co/XoSM2Bk0py"
Elon Musk,2024-03-11 17:56:54+00:00,34409,3967,,"In the coming weeks, posts that you add to your Highlights tab will receive a slight boost in reach, provided this function is not overused.

Highlights are meant to be what you think are your most interesting posts."
Elon Musk,2024-03-11 17:53:21+00:00,126553,9627,,Almost a decade ago now! https://t.co/S0zHk7VsQI
Elon Musk,2024-03-11 17:50:25+00:00,78845,28269,,"More Presidential and House of Representatives electoral votes will be assigned to the new illegals Biden has let in than the population of 40 US states.
 
Let that sink in. https://t.co/V8MhMFOzNS"
Elon Musk,2024-03-11 16:32:21+00:00,65178,9489,,Absolutely https://t.co/7QzzaF0rLY
Elon Musk,2024-03-11 08:58:19+00:00,132029,31729,,Exactly https://t.co/VE1U7yKoQ7
Elon Musk,2024-03-11 08:41:41+00:00,94723,11194,,"This week, @xAI will open source Grok"
Elon Musk,2024-03-11 06:46:05+00:00,126600,38041,,"Now, 10 times as many people per year are “pouring over the border”, to use Obama’s words.

America is 4% of Earth’s population. If even 1% of Earth moves here – and there is every incentive to do so – that is 80 million people. https://t.co/Daq4jZT7ku"
Elon Musk,2024-03-11 05:35:04+00:00,10311,630,,Guess I was wrong
Elon Musk,2024-03-11 05:17:26+00:00,33285,3716,,"Two Falcon 9 launches today, carrying 4 Terabits/second of capacity to orbit https://t.co/zBsANLCjat"
Elon Musk,2024-03-11 02:48:41+00:00,170168,12259,,https://t.co/ZCr5p8fgQI
Elon Musk,2024-03-10 23:47:24+00:00,399122,81682,,https://t.co/V05FxXmdsb
Elon Musk,2024-03-10 23:44:47+00:00,73412,7650,,https://t.co/AYXM4Qzmw8
Elon Musk,2024-03-10 23:25:22+00:00,72425,18702,,When is enough enough? https://t.co/tg1UjMVLcp
Elon Musk,2024-03-10 23:09:38+00:00,153551,15860,,https://t.co/PZi0OzUHZK
Elon Musk,2024-03-10 23:08:26+00:00,323579,37195,,Winning an Oscar now just means you won the woke contest
Elon Musk,2024-03-10 22:41:39+00:00,36279,8544,,Wow https://t.co/nKnd7gIeZS
Elon Musk,2024-03-10 20:29:27+00:00,100746,29360,,This is the biggest corruption of American democracy in the 21st century https://t.co/Xie0ND8Igq
Elon Musk,2024-03-10 20:12:08+00:00,29769,8230,,"Wow, learn something new every day https://t.co/8MDtEEZGam"
Elon Musk,2024-03-10 20:07:02+00:00,14446,2096,,Interesting https://t.co/CNTKKu2ZEg
Elon Musk,2024-03-10 20:04:33+00:00,28257,5633,,"Thanks!

And please send https://t.co/bOUOek5Cvy links to friends who still think that the legacy news media is real!

As mind-blowingly tragic as this sounds, some poor suckers still believe CNN … https://t.co/jM9ryDxCSn"
Elon Musk,2024-03-10 19:57:21+00:00,143018,28859,,"This is what happens when they arrest those who defend other citizens, but let the criminals run free https://t.co/2JogPzl32Q"
Elon Musk,2024-03-10 19:48:15+00:00,71347,10859,,Yup https://t.co/B4nV9H0Hn6
Elon Musk,2024-03-10 19:21:30+00:00,61746,9003,,The New York Times is pure propaganda https://t.co/GV08kmg4aA
Elon Musk,2024-03-10 16:30:25+00:00,84189,15145,,… https://t.co/YrWaeSR7SN
Elon Musk,2024-03-10 07:41:27+00:00,68401,10920,,Fight the free speech haters! https://t.co/20Z7mPMF0u
Elon Musk,2024-03-10 07:25:41+00:00,111586,25228,,The New York Times is pure propaganda https://t.co/EwwAgNh9Ah
Elon Musk,2024-03-10 07:04:22+00:00,67163,7739,,… https://t.co/bRsVRTAs20
Elon Musk,2024-03-10 06:02:30+00:00,145475,31762,,… https://t.co/t43zSafbff
Elon Musk,2024-03-09 21:24:23+00:00,42570,5664,,🎶 Always look on the bright side of life 🎶 https://t.co/Vbm7E98hbe
Elon Musk,2024-03-09 04:39:18+00:00,335214,55670,,"Because I am raising concerns about the flood of unvetted illegal immigrants overwhelming American cities, the press will often characterize me as “anti-immigrant”. 

As an immigrant myself, nothing could be further from the truth. 

I am very much in favor of increased and… https://t.co/XP4AmGinky"
Elon Musk,2024-03-09 04:07:19+00:00,211755,38687,,"Illegals beat up American police officers in Times Square, got out of jail for free and, instead of being deported, were given free tickets to California …

Why? https://t.co/EmYURVLXjn"
Elon Musk,2024-03-09 03:44:20+00:00,138727,46308,,"Most Americans do not know that the US census currently counts, for purposes of voting power, all people in a district, regardless of citizenship!

Senate Democrats just voted unanimously to defeat an amendment that would have stopped counting illegals for congressional seat… https://t.co/6FnejhhMkx https://t.co/5gXt4Z1wzP"
Elon Musk,2024-03-09 03:28:37+00:00,27851,2887,,"Btw, you can already use Apple AirPlay to play videos from your phone to your TV https://t.co/6IJ2TmUCkR"
Elon Musk,2024-03-09 03:24:55+00:00,143307,12617,,Coming soon https://t.co/JlnlSL7eS9
Elon Musk,2024-03-09 01:46:21+00:00,181090,20223,,https://t.co/jU9sIoM3IO
Elon Musk,2024-03-08 20:02:45+00:00,46796,4746,,Tesla is hardcore https://t.co/NpRaIKgdva
Elon Musk,2024-03-08 19:13:14+00:00,36281,4267,,Good progress by the SpaceX Starlink team on reducing ping (latency)! https://t.co/zyqEKgTHwW
Elon Musk,2024-03-08 15:14:46+00:00,41760,4375,,Growth continues https://t.co/cJa6HYb8uA
Elon Musk,2024-03-08 06:21:00+00:00,60241,10152,,Some interesting points https://t.co/7X1mJsEuEF
Elon Musk,2024-03-07 22:15:23+00:00,20155,3331,,"Now live 
 https://t.co/yp0Sl1B8JG"
Elon Musk,2024-03-07 21:25:05+00:00,95295,17189,,Every parent should read this https://t.co/IdEzQfYNql
Elon Musk,2024-03-07 21:14:47+00:00,61731,10940,,😂🎯 https://t.co/VfqKUT5W5U
Elon Musk,2024-03-07 20:07:43+00:00,22993,2788,,Car talk with Tesla https://t.co/kKz5e6MSX4
Elon Musk,2024-03-07 20:01:34+00:00,228199,52412,,Doesn’t it seem odd to vote against deporting illegals who commit a crime? https://t.co/GgQaBOuWov
Elon Musk,2024-03-07 18:36:59+00:00,55455,10576,,Exactly https://t.co/zc5yYDjKod
Elon Musk,2024-03-07 16:07:48+00:00,302938,79263,,"Most Americans are still unaware that the census counts ALL people, including illegal immigrants, for deciding how many House seats each state gets!

This results in Dem states getting roughly 20 more House seats, which is another strong incentive for them not to deport illegals."
Elon Musk,2024-03-07 09:48:12+00:00,108774,24445,,No kidding … https://t.co/uT2Za6fmuY
Elon Musk,2024-03-07 09:30:36+00:00,74681,19913,,Southern Poverty Law Center is a scam https://t.co/YkghIPblaY
Elon Musk,2024-03-07 09:29:37+00:00,76080,18689,,Alarming https://t.co/6beliYzuVU
Elon Musk,2024-03-07 08:43:57+00:00,104201,6861,,"Long way to go, but 𝕏 will strive to make every pixel perfect"
